mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma0_std,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,label,file
6.5069464e-08,0.0,0.0,6.3442724e-07,9.760419e-08,-9.760419e-08,9.760419e-08,1.1387156e-07,-2.6027786e-07,-4.8802097e-08,-6.66962e-07,5.5309044e-07,-4.88021e-07,-6.5069464e-08,-2.846789e-07,1.9520839e-07,-6.8322936e-07,-8.133683e-09,5.042883e-07,6.5069464e-08,36.17255,20.146502,20.251118,15.258046,11.60577,12.307221,10.061836,9.552898,11.680893,8.835072,7.743296,9.767687,8.708667,7.2505164,6.8450727,7.2299323,7.847545,6.7499595,7.809785,9.328598,0.561436,0.29633513,0.36427027,0.24612693,0.4713813,0.21802655,0.28705797,0.4862227,0.34889442,0.41974926,0.3054676,0.42871743,0.34509283,0.20220007,0.3190081,0.18072917,0.3312108,0.14690271,0.19400722,0.30972567,0.24358821,0.33670038,0.22601774,0.27585423,tizita,Tizita37.wav
1.0411114e-06,7.157641e-07,-7.157641e-07,-6.5069463e-07,3.9041677e-07,-2.2774312e-07,-2.6027786e-07,1.3013893e-07,-4.1481783e-07,-4.229515e-07,-6.5069464e-08,-5.205557e-07,-2.6027786e-07,2.2774312e-07,-9.76042e-07,3.4161468e-07,-1.6267366e-07,6.5069464e-08,6.5069464e-08,-3.2534732e-08,46.219036,21.959436,15.96163,19.586796,12.3693695,12.256314,9.598804,10.586464,9.918875,10.151109,8.2378435,7.8298798,7.875513,7.488747,7.9641433,6.831049,8.533836,9.6380415,9.496703,8.414956,0.28408772,0.4559308,0.26458755,0.34883365,0.49088097,0.39849788,0.5982721,0.3302168,0.4428412,0.33155265,0.30021888,0.3992659,0.20703946,0.33086082,0.2074512,0.26848218,0.33243948,0.23548588,0.32422525,0.20871806,0.30885252,0.2651549,0.22492021,0.3168792,tizita,Tizita38.wav
9.1097245e-06,9.1097246e-07,3.9041677e-07,1.0411114e-06,9.760419e-08,-1.1387156e-07,4.5548623e-07,-1.9520839e-07,-1.3013893e-07,-4.229515e-07,1.9520839e-07,-2.1147575e-07,-2.928126e-07,4.229515e-07,5.5309044e-07,-5.205557e-07,-1.6267366e-07,-3.4161468e-07,9.760419e-08,1.464063e-07,46.163467,23.213936,17.535484,19.71883,10.627273,10.201043,9.744561,12.453913,13.8652,9.608697,8.707695,7.0160346,7.326436,7.6180425,7.455906,6.3406773,7.55777,6.3534966,7.108207,7.792327,0.3975306,0.2568769,0.36864254,0.44098213,0.29437435,0.45178002,0.33989164,0.600157,0.2708755,0.29448158,0.53664994,0.32915366,0.30474496,0.18608688,0.26110974,0.32551238,0.18152227,0.32500693,0.20140634,0.31464264,0.17595774,0.2173217,0.32282075,0.20819736,tizita,Tizita39.wav
-1.1712504e-05,1.3176566e-06,3.9041677e-07,6.5069463e-07,3.741494e-07,4.8802097e-08,6.5069464e-08,0.0,-1.3013893e-07,0.0,6.5069464e-08,-1.6267366e-08,-1.1387156e-07,3.2534732e-07,-3.2534732e-08,0.0,1.9520839e-07,-8.133683e-08,6.5069464e-08,-4.8802097e-08,46.37316,23.4936,17.626835,19.842796,10.66456,10.260403,9.777846,12.497643,13.95585,9.597046,8.636087,6.963893,7.389693,7.5595937,7.4303327,6.32862,7.5273776,6.3890605,7.163156,7.8477077,0.39718905,0.25653437,0.36824653,0.44045177,0.29396775,0.45120358,0.33942708,0.5994554,0.2702649,0.29367933,0.5396802,0.33227888,0.3045732,0.18589619,0.26099774,0.32538003,0.1814028,0.32498264,0.20135275,0.31478086,0.17539926,0.21557729,0.3237485,0.20758203,tizita,Tizita4.wav
1.1712503e-06,6.5069463e-07,2.4726396e-06,-1.9520839e-07,-1.691806e-06,-1.3013893e-07,-1.5616671e-06,2.6027786e-07,9.2723985e-07,9.760419e-08,-2.2367628e-06,-6.5069464e-08,-1.3013893e-06,-4.8802097e-08,-9.1097246e-07,-1.3013893e-07,-3.5788204e-07,1.6267366e-07,-2.6027786e-07,-2.928126e-07,38.75281,19.133507,12.839665,12.733557,11.238804,9.297968,8.6999445,9.026778,10.118674,6.930372,8.104698,7.3365545,7.1935067,6.0338607,7.618882,7.510341,6.9002237,8.538216,7.3581505,9.637935,0.35551783,0.33968192,0.46901935,0.26907042,0.5050452,0.2702458,0.33756524,0.37702543,0.28473377,0.3851262,0.22774866,0.37769777,0.28471267,0.2863583,0.3494374,0.19944263,0.3188632,0.16731817,0.2511201,0.3141457,0.2314946,0.3098577,0.20082605,0.32367826,tizita,Tizita40.wav
2.928126e-06,-7.8083355e-07,-1.3664587e-06,-2.6027786e-07,1.3013893e-07,-1.9520839e-07,-2.5214416e-07,1.9520839e-07,2.928126e-07,4.310852e-07,3.2534732e-08,-6.8322936e-07,-1.3013893e-06,6.5069464e-08,5.5309044e-07,3.9041677e-07,7.8083355e-07,1.6267366e-07,5.5309044e-07,1.3013893e-07,33.627003,17.133425,14.241474,12.070568,10.15944,8.702557,9.786901,8.45337,7.8876605,7.3042617,8.003098,8.863083,7.7231674,6.6587434,8.099186,7.86903,9.360959,10.787636,11.525176,10.889108,0.2337003,0.4540785,0.18266298,0.22797714,0.47406217,0.31651196,0.38203558,0.28609365,0.4288558,0.4141007,0.2239969,0.35205862,0.18551113,0.35192963,0.13113669,0.17626517,0.34648544,0.21001294,0.320713,0.19664125,0.3286978,0.34175846,0.16953617,0.3167392,tizita,Tizita41.wav
1.0411114e-06,2.9931953e-06,-1.3664587e-06,1.3013893e-07,-7.482988e-07,-3.2534732e-08,-1.0573788e-06,-6.5069463e-07,-3.9041677e-07,1.3013893e-07,-3.2534732e-07,-2.2774312e-07,1.3013893e-07,0.0,-1.3013893e-07,1.6267366e-07,1.9520839e-07,-1.3013893e-07,-1.3013893e-07,-2.2774312e-07,40.788506,19.425486,16.052847,13.463434,10.159937,9.511631,9.120742,13.636272,10.48978,12.029526,10.734909,8.2419405,9.308752,7.3022995,7.1432104,8.004559,8.660233,14.463625,13.712034,13.405598,0.20738369,0.39291537,0.20872271,0.29187542,0.23639995,0.56423897,0.19826145,0.20377398,0.38765296,0.21910742,0.31473532,0.15705357,0.19005385,0.38627687,0.199468,0.33819148,0.20055571,0.3682936,0.16982931,0.206929,0.34674308,0.18856002,0.32843295,0.17258868,tizita,Tizita42.wav
-5.205557e-07,1.3013893e-07,-5.205557e-07,-1.3013893e-07,9.760419e-08,0.0,3.2534732e-07,-3.9041677e-07,-9.760419e-08,2.2774312e-07,-2.6027786e-07,-4.5548623e-07,-1.7894102e-07,-1.3013893e-07,-2.6027786e-07,0.0,1.0085766e-06,-1.3013893e-07,-1.9520839e-07,-3.2534732e-08,34.72279,21.149414,16.35649,17.524616,11.7191925,15.224929,9.861439,9.279319,9.498677,9.285395,8.654299,8.545429,7.3274846,7.3055315,6.9496737,6.7905936,7.4240026,7.8266506,8.628155,9.206932,0.27917153,0.37941802,0.23203029,0.28284466,0.46481264,0.3929897,0.53982735,0.3048769,0.4139505,0.43395847,0.3560104,0.5413294,0.20062639,0.33207828,0.19113335,0.2256652,0.32671437,0.21638453,0.33526015,0.19474886,0.299235,0.324679,0.22865674,0.31888673,tizita,Tizita43.wav
-6.9624325e-06,-2.6027786e-07,-1.6267366e-07,-1.6267366e-07,-8.2963567e-07,-1.3013893e-07,-9.1097246e-07,-1.3013893e-07,3.2534732e-08,2.928126e-07,4.9615466e-07,-1.3013893e-07,-3.2534732e-07,8.133683e-08,-2.6027786e-07,2.6027786e-07,1.9520839e-07,6.5069464e-08,-2.6027786e-07,0.0,33.062622,20.966702,16.255144,12.44411,9.68182,10.398487,9.413209,11.053914,9.572813,7.6873097,8.374995,8.633212,7.914595,8.302755,8.590542,6.8989286,7.586124,9.018456,9.218823,8.6230955,0.3464302,0.18350102,0.27474523,0.36181253,0.29022878,0.47527236,0.31309155,0.56408155,0.25691172,0.27463037,0.4078036,0.24528015,0.31231952,0.16826558,0.2461379,0.3305846,0.2246338,0.3557245,0.20776576,0.35529262,0.19646075,0.24692862,0.3344372,0.18263705,tizita,Tizita44.wav
-2.0822229e-06,-1.3989935e-06,6.5069464e-08,7.8083355e-07,-7.482988e-07,1.6267366e-08,-3.2534732e-07,-6.5069464e-08,0.0,3.5788204e-07,-2.6027786e-07,0.0,5.856252e-07,-5.042883e-07,-6.5069464e-08,-3.2534732e-07,-2.2774312e-07,-1.6267366e-08,-1.464063e-07,9.760419e-08,47.54533,23.518211,16.9673,18.936178,9.931849,9.273644,9.735696,11.924522,13.513678,9.354536,8.477713,7.140258,7.563273,7.5532722,7.2372375,6.2545357,7.188549,6.343437,6.9936833,7.760165,0.39939845,0.26126438,0.37348053,0.4459375,0.30554426,0.45698008,0.34651223,0.601633,0.27842888,0.30238688,0.5441059,0.33746272,0.30325687,0.18692978,0.2617516,0.32291406,0.187073,0.3228858,0.20158401,0.3126225,0.17700364,0.21702734,0.32082692,0.21135716,tizita,Tizita45.wav
-1.5616671e-06,0.0,3.9041677e-07,-3.2534732e-08,-2.6027786e-07,-4.5548623e-07,0.0,-3.2534732e-07,8.45903e-07,-1.6267366e-08,8.45903e-07,-4.5548623e-07,2.2774311e-06,-1.3013893e-07,0.0,1.3013893e-07,5.205557e-07,-2.440105e-07,-2.928126e-07,-5.856252e-07,48.383522,20.604958,18.977705,15.906416,14.141954,13.695403,13.270557,11.43451,9.037679,9.058949,7.707877,7.5421634,9.17362,9.096981,8.909467,10.071519,10.273926,10.245083,11.8561325,10.259262,0.21497038,0.36395696,0.44493493,0.29562712,0.3719582,0.2524361,0.39060506,0.271972,0.31891677,0.5657049,0.32813758,0.3602844,0.18845436,0.2956239,0.32747293,0.23948178,0.3107324,0.19461018,0.31709522,0.2390449,0.25967845,0.34908006,0.24428153,0.35084918,tizita,Tizita46.wav
3.1233342e-06,1.0411114e-06,1.0411114e-06,6.5069464e-08,-7.8083355e-07,3.9041677e-07,-3.2534732e-08,-4.5548623e-07,-5.5309044e-07,1.3013893e-07,-8.7843773e-07,0.0,0.0,0.0,-1.3013893e-07,2.6027786e-07,-1.4315282e-06,-1.6267366e-07,-3.9041677e-07,-9.1097246e-07,55.544567,25.527235,25.818098,15.916666,13.7407875,12.18351,11.954214,11.423776,10.595539,9.214197,10.276349,12.10258,10.167926,12.058664,10.492471,11.883962,13.147933,10.138734,11.5035095,11.001851,0.2670338,0.13827771,0.21211301,0.46054277,0.27811345,0.2165777,0.20554508,0.25486133,0.49664265,0.25973034,0.5000317,0.45297024,0.2391087,0.15744333,0.2132414,0.33860347,0.26336262,0.18712547,0.1765605,0.20313522,0.3934434,0.19822116,0.34941313,0.32198855,tizita,Tizita47.wav
3.7740288e-06,2.846789e-07,2.537709e-06,-3.2534732e-08,-2.6027786e-07,3.9041677e-07,3.741494e-07,6.5069464e-08,1.05737875e-07,5.205557e-07,5.205557e-07,-8.540367e-08,-3.4974838e-07,-9.760419e-08,9.760419e-08,4.5548623e-07,6.5069464e-08,0.0,-3.2534732e-08,-3.2534732e-08,55.250267,18.471796,17.865788,13.789498,15.292557,12.776057,9.33404,10.180211,10.469411,7.642926,9.457549,8.280315,8.845505,8.8153515,8.298052,11.818649,11.576123,10.819799,10.745329,9.111352,0.3300823,0.22972517,0.2985633,0.20914225,0.42602178,0.19563831,0.3158709,0.6600114,0.4153949,0.5534896,0.29311985,0.2774774,0.2585936,0.16240567,0.26327783,0.15147705,0.3527763,0.15506773,0.21838036,0.3140807,0.26675138,0.36398542,0.20845126,0.2155816,tizita,Tizita48.wav
1.0411114e-06,5.205557e-07,-1.9520839e-07,-2.6027786e-07,0.0,3.9041677e-07,4.5548623e-07,-5.205557e-07,-1.154983e-06,0.0,-1.5942019e-06,-1.3013893e-07,-1.3013893e-06,4.3921887e-07,1.0573788e-06,-1.7894102e-07,-5.856252e-07,1.3013893e-07,3.2534732e-07,0.0,58.436962,26.297775,17.779629,17.54511,13.730573,9.684056,10.5637865,12.145969,10.133726,10.548743,9.762771,8.481486,8.345431,8.706902,7.9700017,9.026799,7.009983,7.152054,8.13356,6.489122,0.38329992,0.25881082,0.36092737,0.32132518,0.31526303,0.60220486,0.47331244,0.60189825,0.56720936,0.5805328,0.49603257,0.28509596,0.28075817,0.19526863,0.29013172,0.24676453,0.21047413,0.31672493,0.23440215,0.2834183,0.24132402,0.29230604,0.31227484,0.20001361,tizita,Tizita49.wav
7.8083355e-07,3.2534732e-07,-1.5616671e-06,2.6027786e-07,-9.435072e-07,9.760419e-08,2.4401048e-08,-3.9041677e-07,-1.3013893e-07,2.6027786e-07,-1.9520839e-07,1.464063e-07,-7.157641e-07,6.5069464e-08,-3.5788204e-07,6.5069464e-08,0.0,1.3013893e-07,-6.5069464e-08,4.88021e-07,41.082542,19.695578,16.161018,13.509883,10.354332,9.485197,9.160478,13.597852,10.418936,12.024073,10.877197,8.325347,9.502689,7.219462,7.2943234,8.007446,8.424944,14.715415,13.662483,13.292082,0.20734374,0.39286172,0.20867725,0.29182288,0.23635863,0.5641637,0.1982294,0.20374954,0.38761687,0.21988796,0.31593218,0.15707538,0.19001514,0.38625136,0.1994249,0.33815983,0.20052417,0.3682974,0.16979586,0.20691018,0.34671485,0.18948969,0.3286456,0.17253983,tizita,Tizita5.wav
1.3013892e-05,7.8083355e-07,-9.1097245e-06,3.2534732e-07,-3.5788204e-07,3.9041677e-07,1.3013893e-07,0.0,-6.5069464e-08,1.3013893e-07,-8.947051e-08,1.6267366e-07,-6.5069463e-07,-5.856252e-07,-3.5788204e-07,3.2534732e-07,1.3013893e-07,1.6267366e-08,-3.2534732e-08,1.464063e-07,46.431366,18.672028,36.473133,16.837503,11.21976,14.465263,10.230318,10.647834,10.202452,8.193194,8.412327,8.992598,9.240792,7.8787246,8.919493,10.560894,10.783804,10.375266,10.608186,10.492375,0.33664516,0.19845974,0.13743335,0.16828735,0.22148404,0.3445232,0.31011242,0.35206178,0.2233468,0.16382045,0.2709926,0.26273048,0.37252244,0.25268722,0.20884478,0.25053915,0.28772876,0.3605177,0.3087336,0.37022737,0.26945987,0.21933012,0.34351858,0.29041857,tizita,Tizita50.wav
1.7698894e-05,0.0,2.40757e-06,-2.6027786e-07,-9.76042e-07,-6.5069464e-08,-5.205557e-07,1.3664587e-06,4.5548623e-07,1.464063e-07,-9.1097246e-07,9.760419e-08,3.9041677e-07,-3.2534732e-08,5.205557e-07,-2.1147575e-07,-5.856252e-07,9.760419e-08,7.8083355e-07,-3.2534732e-08,40.33059,20.674992,17.063354,13.90195,14.684091,9.825872,8.900913,7.304785,7.9759717,6.694172,7.667881,7.1932583,9.007864,6.9688764,8.744044,6.783643,7.413237,8.244125,9.020387,7.877648,0.36600694,0.28953385,0.32657453,0.21615925,0.29053518,0.3502032,0.35169175,0.4649313,0.48571232,0.5645232,0.3382242,0.24541824,0.31192967,0.22764038,0.32349974,0.16930431,0.2355288,0.3076921,0.2528911,0.32140163,0.2900499,0.3252038,0.25482753,0.18538162,tizita,Tizita51.wav
-2.6027785e-06,3.6438898e-06,-2.6027786e-07,-1.8870144e-06,3.2534732e-08,-5.5309044e-07,8.45903e-07,1.3013893e-07,-4.229515e-07,-6.5069464e-08,1.1061809e-06,1.3013893e-07,4.5548623e-07,0.0,-5.205557e-07,1.9520839e-07,-2.6027786e-07,1.464063e-07,-3.2534732e-08,-3.5788204e-07,43.0473,43.766533,17.18656,18.367096,10.868193,10.847232,10.958648,11.726915,9.5914,9.55418,8.517147,10.039569,10.607848,10.584729,10.169528,8.726788,9.457849,9.323631,9.728978,9.550858,0.5230102,0.4234289,0.34766087,0.41010225,0.3124121,0.42689472,0.25150818,0.34824255,0.36018735,0.43151817,0.61461073,0.46364695,0.28559512,0.25017166,0.25730702,0.28358793,0.23467875,0.2991644,0.1783755,0.2870697,0.26103368,0.27057007,0.31517822,0.25417507,tizita,Tizita52.wav
-3.1233342e-06,-2.3425007e-06,-1.4315282e-06,2.6027786e-07,-2.358768e-07,6.5069464e-08,9.760419e-08,3.741494e-07,9.760419e-08,2.6027786e-07,7.8083355e-07,1.3013893e-07,-7.157641e-07,-9.760419e-08,-3.4974838e-07,-3.2534732e-08,3.0094625e-07,-3.2534732e-08,7.889672e-07,-1.3013893e-07,34.23424,17.318806,13.616615,9.893061,7.649205,7.4132037,7.9237485,7.2863607,7.9133844,8.992278,7.997173,7.926084,7.126785,7.1562986,5.7990017,7.0647154,8.003741,8.884468,8.129571,9.724131,0.49218777,0.24943769,0.2225444,0.1932529,0.17522813,0.3426869,0.28833255,0.63587165,0.4926755,0.5481783,0.55487376,0.38908768,0.31622753,0.15757288,0.20139624,0.1898827,0.14569116,0.28407824,0.18057817,0.3024312,0.27512914,0.30368832,0.32871395,0.22014903,tizita,Tizita53.wav
5.205557e-07,-1.3013893e-07,-3.904168e-06,1.464063e-06,-1.1061809e-06,6.5069463e-07,2.6027785e-06,3.2534732e-07,9.76042e-07,-1.3827261e-07,1.2363198e-06,-1.05737875e-07,-9.435072e-07,-2.6027786e-07,-3.9041677e-07,0.0,5.5309044e-07,-3.9041677e-07,2.1147575e-06,-3.2534732e-08,40.355206,19.59757,11.627916,11.847009,11.644194,8.890355,8.70161,9.020723,8.2552185,6.529862,7.9390903,6.665318,6.3293858,6.6710014,7.7967505,6.9674473,7.5560536,9.008373,7.8349752,8.207164,0.3674345,0.42446235,0.5581022,0.28312525,0.47724316,0.30388278,0.38704887,0.472541,0.36539403,0.5178225,0.30852956,0.31761032,0.2701003,0.28401887,0.34119368,0.17438534,0.3102518,0.19898944,0.25864205,0.31656888,0.2554246,0.33252847,0.20074138,0.2322256,tizita,Tizita54.wav
-3.513751e-06,2.3750354e-06,-2.2774311e-06,6.5069464e-08,-4.229515e-07,3.2534732e-07,7.482988e-07,9.760419e-08,-1.2688545e-06,8.45903e-07,-6.5069464e-08,9.760419e-08,-1.3013893e-07,-1.2200525e-07,-4.839541e-07,0.0,-4.0668414e-07,-4.0668414e-08,4.88021e-07,-5.205557e-07,31.040348,22.324488,17.977686,16.772007,10.42998,10.682028,8.575433,9.779959,7.1982126,10.862003,8.459158,8.165303,8.076825,8.209676,6.642017,6.468861,7.3908834,7.058291,8.465567,9.381891,0.21475554,0.440319,0.27263314,0.375552,0.42363307,0.515321,0.5940874,0.46486053,0.46833184,0.45677766,0.35817608,0.40625182,0.15493448,0.34595633,0.18984042,0.23953907,0.27962688,0.27725238,0.29978403,0.2674652,0.26580757,0.300167,0.25228217,0.2917732,tizita,Tizita55.wav
2.6027786e-07,-1.6267365e-06,1.8870144e-06,1.5942019e-06,1.203785e-06,-2.6027786e-07,-7.645662e-07,-6.5069464e-08,-2.6027786e-07,1.3013893e-07,-1.0248441e-06,-1.6267366e-07,-1.6267366e-08,3.2534732e-08,-9.679082e-07,3.2534732e-08,4.88021e-07,-1.870747e-07,4.7988726e-07,2.6841153e-07,23.225378,11.15086,8.112827,10.341866,8.731858,6.815019,6.567832,8.078633,6.2387795,5.5787115,6.2422404,6.0169253,5.9349227,5.714445,5.573815,5.802138,7.649552,6.383495,6.044429,6.845324,0.33057606,0.30484223,0.41841048,0.23382972,0.52126014,0.36394036,0.3567316,0.43765777,0.31025207,0.41596267,0.25417587,0.32952213,0.27699196,0.244685,0.3373022,0.14880078,0.30285084,0.28282177,0.2846677,0.32230002,0.23198023,0.29707226,0.1808262,0.2789289,tizita,Tizita56.wav
2.0822229e-06,3.5788205e-06,2.0171533e-06,0.0,5.205557e-07,6.5069464e-08,4.229515e-07,0.0,3.4161468e-07,3.2534732e-08,-1.3013893e-06,1.1387156e-07,2.6027786e-07,2.6027786e-07,-8.45903e-07,-1.6267366e-08,4.3921887e-07,1.1387156e-07,-1.3013893e-07,-3.9041677e-07,41.15343,14.719443,13.943469,16.230856,9.574147,11.1388,7.5572686,8.460082,7.9897203,8.1299095,8.801844,7.165836,8.879382,7.6791077,8.78301,11.228979,11.029841,12.376539,12.645103,11.276508,0.36182517,0.47641078,0.32434812,0.38113055,0.32217363,0.37854663,0.49038222,0.41571003,0.6355954,0.36527884,0.41472474,0.4342966,0.2535291,0.29949042,0.23905024,0.2728185,0.21553728,0.25652972,0.28874114,0.2551593,0.3019753,0.22344635,0.29743955,0.30222473,tizita,Tizita57.wav
3.9692372e-06,8.198753e-06,-2.3750354e-06,-5.205557e-07,-2.8305217e-06,-6.5069464e-08,-2.0171533e-06,9.760419e-08,2.2774312e-07,-1.6267366e-07,-1.333924e-06,1.9520839e-07,1.464063e-07,1.6267366e-08,-1.3013893e-07,-5.205557e-07,1.6267366e-07,1.6267366e-07,-2.6027786e-07,2.6027786e-07,44.39416,12.643009,14.62472,11.33861,12.013241,11.777036,11.245117,10.75546,12.406463,9.490331,12.492946,10.363796,9.259603,7.8321247,9.624587,9.986456,10.800859,13.422161,12.129915,11.461836,0.21483855,0.29238012,0.19831581,0.31828603,0.16977619,0.2557803,0.35265714,0.3590859,0.45761356,0.28682572,0.4667587,0.21440251,0.20974359,0.30534416,0.18582724,0.334453,0.15956905,0.23714073,0.32281289,0.28826472,0.362792,0.22869581,0.34885907,0.19080958,tizita,Tizita58.wav
7.8083355e-07,-9.1097246e-07,-1.3013893e-06,-6.5069464e-08,2.537709e-06,-7.482988e-07,1.3013893e-06,3.9041677e-07,4.5548623e-07,-3.9041677e-07,2.1472922e-06,-6.5069464e-08,-1.4965976e-06,1.9520839e-07,1.4315282e-06,1.9520839e-07,1.3013893e-07,2.6027786e-07,0.0,-1.6267366e-07,47.892292,15.234418,20.809086,18.373966,13.855797,14.020404,10.005116,13.113035,10.991691,9.574759,11.068431,11.669722,11.214436,8.621635,8.787873,9.713323,8.430483,9.90922,11.823129,11.33877,0.33799717,0.31642425,0.2990032,0.4501681,0.24848473,0.37933412,0.26061362,0.3771564,0.48369992,0.36364204,0.5222769,0.32187328,0.29889932,0.27588654,0.2204998,0.33839905,0.17434467,0.3105507,0.20695822,0.2717551,0.33297756,0.2416758,0.336092,0.26566646,tizita,Tizita59.wav
-1.7568755e-06,2.6027786e-07,-5.5309044e-07,3.2534732e-07,1.6267366e-08,1.2363198e-06,2.6027786e-07,-6.5069464e-08,1.1387156e-07,-9.760419e-08,3.2534732e-07,1.3013893e-07,1.3013893e-07,9.760419e-08,-5.856252e-07,-6.5069464e-08,-2.6027786e-07,-6.5069464e-08,-3.2534732e-07,1.9520839e-07,33.103916,21.159712,16.384525,12.463389,9.741826,10.427298,9.453792,11.005652,9.673799,7.6793537,8.336832,8.653121,7.988623,8.235437,8.6102085,6.845626,7.631317,9.01367,9.20841,8.730712,0.3460611,0.18304822,0.2740966,0.36090735,0.28925565,0.4742578,0.3122813,0.5630666,0.25587597,0.27333966,0.4109084,0.24909168,0.3122016,0.168021,0.24599983,0.33041078,0.22396174,0.35555154,0.20732017,0.35499766,0.1948707,0.2446848,0.33552262,0.18473797,tizita,Tizita6.wav
1.1712503e-06,-1.1387156e-07,-7.726999e-07,7.8083355e-07,-2.3587681e-06,-4.88021e-07,-3.741494e-07,-1.3013893e-07,-1.6267366e-08,-8.133683e-08,7.482988e-07,-8.947051e-08,-9.597745e-07,1.464063e-07,5.5309044e-07,-6.5069464e-08,-1.3013893e-07,1.9520839e-07,-2.440105e-07,-9.760419e-08,43.397667,16.729849,13.528426,14.748774,11.9984455,10.075931,9.427108,8.3658495,9.710978,8.796987,8.65593,7.4843707,7.437682,7.099611,6.6793203,8.191375,8.801121,10.347164,10.197239,9.549442,0.34367755,0.24369246,0.31634924,0.3193342,0.21770445,0.41694966,0.2871381,0.4563782,0.24334463,0.25658903,0.28382248,0.21077885,0.32176188,0.28418133,0.30451477,0.31698722,0.21032842,0.34991592,0.2283426,0.35501882,0.23060681,0.27362534,0.29993337,0.2102747,tizita,Tizita60.wav
-2.6027786e-07,6.5069464e-08,-4.587397e-06,1.1387156e-06,3.2209384e-06,5.856252e-07,2.1472922e-06,3.2534732e-08,-8.2963567e-07,8.133683e-09,-7.8083355e-07,1.6267366e-07,8.2963567e-07,1.9520839e-07,1.3664587e-06,-1.5453998e-07,-6.5069463e-07,3.0094625e-07,1.9846186e-06,4.229515e-07,26.435394,16.563433,10.573903,11.418061,8.662216,9.123831,6.6802588,6.3910556,6.7663693,5.7187924,5.922248,7.679123,5.991958,6.2544374,5.8658247,7.5197196,8.450482,8.837301,8.661839,8.111527,0.2544547,0.42049274,0.282966,0.428245,0.3300892,0.32872733,0.48825297,0.33585763,0.46283755,0.29088587,0.46391794,0.21210553,0.22114861,0.3168483,0.21296093,0.31656745,0.27873963,0.25252935,0.3126355,0.22465786,0.33219847,0.18830626,0.340161,0.15236762,tizita,Tizita61.wav
3.6438898e-06,-5.205557e-07,-4.26205e-06,3.2534732e-07,1.1712503e-06,-1.6267366e-07,1.3135898e-06,-2.6027786e-07,-8.7843773e-07,-2.6027786e-07,9.76042e-07,6.5069464e-08,-8.45903e-07,1.6267366e-07,1.4965976e-06,2.6027786e-07,-1.7894102e-07,0.0,4.5548623e-07,4.8802097e-08,45.212494,21.197872,13.855215,14.511773,12.834319,11.12804,10.6920185,11.530122,9.586188,9.453068,7.7683716,8.703882,8.573342,7.685177,9.824231,7.8519263,9.818958,11.119059,9.476744,9.037095,0.30704096,0.50644,0.22068463,0.33087263,0.21121672,0.20052736,0.42864296,0.24276787,0.3649685,0.1976968,0.25680053,0.3134464,0.2797007,0.36793768,0.17517118,0.31932792,0.2125301,0.1964808,0.36908776,0.19521517,0.32294917,0.1775639,0.23869517,0.32366845,tizita,Tizita62.wav
5.856252e-06,3.2534732e-07,2.8630564e-06,-2.2448965e-06,1.1712503e-06,0.0,2.0171533e-06,3.9041677e-07,-2.3425007e-06,0.0,-4.5548623e-07,-1.6267366e-07,3.5788204e-07,3.2534732e-08,6.5069463e-07,-3.4974838e-07,0.0,4.8802097e-08,-6.5069464e-08,0.0,35.089565,20.35621,18.20337,14.029757,15.169555,11.230089,12.639269,8.432725,8.882461,9.307366,10.012997,7.906319,9.134282,8.671563,8.520287,7.976791,8.026523,9.417164,9.750888,8.823533,0.30551198,0.45649388,0.22476828,0.30181146,0.39297634,0.29810068,0.42538643,0.21797203,0.22068784,0.26624733,0.24535438,0.553486,0.21325533,0.37819064,0.16480859,0.24255645,0.33715844,0.23032567,0.32618725,0.22270676,0.23579286,0.28002074,0.16366024,0.36056888,tizita,Tizita63.wav
